date,team,scorer,minute,own_goal,penalty,Year,Month,Day
1916-07-02,Uruguay,José Piendibene,44.0,False,False,1916,7,2
1916-07-02,Uruguay,Isabelino Gradín,55.0,False,False,1916,7,2
1916-07-02,Uruguay,Isabelino Gradín,70.0,False,False,1916,7,2
1916-07-02,Uruguay,José Piendibene,75.0,False,False,1916,7,2
1916-07-06,Argentina,Alberto Ohaco,2.0,False,False,1916,7,6
1916-07-06,Chile,Telésforo Báez,44.0,False,False,1916,7,6
1916-07-06,Argentina,Juan Domingo Brown,60.0,False,True,1916,7,6
1916-07-06,Argentina,Juan Domingo Brown,62.0,False,True,1916,7,6
1916-07-06,Argentina,Alberto Marcovecchio,67.0,False,False,1916,7,6
1916-07-06,Argentina,Alberto Ohaco,75.0,False,False,1916,7,6
1916-07-06,Argentina,Alberto Marcovecchio,81.0,False,False,1916,7,6
1916-07-08,Brazil,Demóstenes Correia de Syllos,29.0,False,False,1916,7,8
1916-07-08,Chile,Hernando Salazar,85.0,False,False,1916,7,8
1916-07-10,Argentina,José Durand Laguna,10.0,False,False,1916,7,10
1916-07-10,Brazil,Manoel Alencar Monte,23.0,False,False,1916,7,10
1916-07-12,Brazil,Arthur Friedenreich,8.0,False,False,1916,7,12
1916-07-12,Uruguay,Isabelino Gradín,58.0,False,False,1916,7,12
1916-07-12,Uruguay,Jose Tognola,77.0,False,False,1916,7,12
1917-09-30,Uruguay,Carlos Scarone,20.0,False,False,1917,9,30
1917-09-30,Uruguay,Ángel Romano,44.0,False,False,1917,9,30
1917-09-30,Uruguay,Carlos Scarone,62.0,False,True,1917,9,30
1917-09-30,Uruguay,Ángel Romano,75.0,False,False,1917,9,30
1917-10-03,Brazil,Neco,8.0,False,False,1917,10,3
1917-10-03,Argentina,Pedro Calomino,15.0,False,False,1917,10,3
1917-10-03,Brazil,Silvio Lagreca,39.0,False,True,1917,10,3
1917-10-03,Argentina,Alberto Ohaco,56.0,False,True,1917,10,3
1917-10-03,Argentina,Alberto Ohaco,58.0,False,True,1917,10,3
1917-10-03,Argentina,Antonio Blanco,80.0,False,False,1917,10,3
1917-10-06,Argentina,Luis García,76.0,True,False,1917,10,6
1917-10-07,Uruguay,Héctor Scarone,8.0,False,False,1917,10,7
1917-10-07,Uruguay,Ángel Romano,17.0,False,False,1917,10,7
1917-10-07,Uruguay,Ángel Romano,77.0,False,False,1917,10,7
1917-10-07,Uruguay,Carlos Scarone,86.0,False,False,1917,10,7
1917-10-12,Brazil,Caetano Izzo,21.0,False,False,1917,10,12
1917-10-12,Brazil,Neco,23.0,False,False,1917,10,12
1917-10-12,Brazil,Haroldo Domingues,26.0,False,False,1917,10,12
1917-10-12,Brazil,Amílcar Barbuy,41.0,False,False,1917,10,12
1917-10-12,Brazil,Haroldo Domingues,59.0,False,False,1917,10,12
1917-10-14,Uruguay,Héctor Scarone,62.0,False,False,1917,10,14
1919-05-11,Brazil,Arthur Friedenreich,19.0,False,False,1919,5,11
1919-05-11,Brazil,Neco,21.0,False,False,1919,5,11
1919-05-11,Brazil,Arthur Friedenreich,38.0,False,False,1919,5,11
1919-05-11,Brazil,Arthur Friedenreich,76.0,False,False,1919,5,11
1919-05-11,Brazil,Haroldo Domingues,79.0,False,False,1919,5,11
1919-05-11,Brazil,Neco,83.0,False,False,1919,5,11
1919-05-13,Uruguay,Carlos Scarone,19.0,False,False,1919,5,13
1919-05-13,Uruguay,Héctor Scarone,23.0,False,False,1919,5,13
1919-05-13,Argentina,Carlos Izaguirre,34.0,False,False,1919,5,13
1919-05-13,Argentina,Manuel Varela,79.0,True,False,1919,5,13
1919-05-13,Uruguay,Isabelino Gradín,85.0,False,False,1919,5,13
1919-05-17,Uruguay,Carlos Scarone,31.0,False,False,1919,5,17
1919-05-17,Uruguay,José Pérez,43.0,False,False,1919,5,17
1919-05-18,Brazil,Heitor,22.0,False,False,1919,5,18
1919-05-18,Brazil,Amílcar Barbuy,57.0,False,False,1919,5,18
1919-05-18,Argentina,Carlos Izaguirre,65.0,False,False,1919,5,18
1919-05-18,Brazil,Adolpho Millón Junior,77.0,False,False,1919,5,18
1919-05-22,Argentina,Edwin Clarcke,10.0,False,False,1919,5,22
1919-05-22,Argentina,Carlos Izaguirre,13.0,False,False,1919,5,22
1919-05-22,Argentina,Edwin Clarcke,23.0,False,False,1919,5,22
1919-05-22,Chile,Alfredo France,33.0,False,False,1919,5,22
1919-05-22,Argentina,Edwin Clarcke,62.0,False,False,1919,5,22
1919-05-26,Uruguay,Isabelino Gradín,13.0,False,False,1919,5,26
1919-05-26,Uruguay,Carlos Scarone,17.0,False,False,1919,5,26
1919-05-26,Brazil,Neco,29.0,False,False,1919,5,26
1919-05-26,Brazil,Neco,63.0,False,False,1919,5,26
1919-05-29,Brazil,Arthur Friedenreich,122.0,False,False,1919,5,29
1920-09-11,Brazil,Ismael Alvariza,53.0,False,False,1920,9,11
1920-09-12,Uruguay,José Piendibene,10.0,False,False,1920,9,12
1920-09-12,Argentina,Raúl Echeverría,75.0,False,False,1920,9,12
1920-09-18,Uruguay,Ángel Romano,23.0,False,False,1920,9,18
1920-09-18,Uruguay,Antonio Urdinarán,26.0,False,True,1920,9,18
1920-09-18,Uruguay,José Pérez,29.0,False,False,1920,9,18
1920-09-18,Uruguay,Antonio Campolo,48.0,False,False,1920,9,18
1920-09-18,Uruguay,Ángel Romano,60.0,False,False,1920,9,18
1920-09-18,Uruguay,José Pérez,65.0,False,False,1920,9,18
1920-09-20,Argentina,Miguel Dellavalle,13.0,False,False,1920,9,20
1920-09-20,Chile,Hernando Bolados,30.0,False,False,1920,9,20
1920-09-25,Argentina,Raúl Echeverría,40.0,False,False,1920,9,25
1920-09-25,Argentina,Julio Libonatti,73.0,False,False,1920,9,25
1920-10-03,Uruguay,Ángel Romano,37.0,False,False,1920,10,3
1920-10-03,Chile,Aurelio Domínguez,60.0,False,False,1920,10,3
1920-10-03,Uruguay,José Pérez,65.0,False,False,1920,10,3
1921-10-02,Argentina,Julio Libonatti,27.0,False,False,1921,10,2
1921-10-09,Paraguay,Gerardo Rivas,9.0,False,False,1921,10,9
1921-10-09,Paraguay,Ildefonso López,66.0,False,False,1921,10,9
1921-10-09,Uruguay,José Piendibene,83.0,False,False,1921,10,9
1921-10-12,Brazil,Ernesto Duarte Machado da Silva,21.0,False,False,1921,10,12
1921-10-12,Brazil,Ernesto Duarte Machado da Silva,44.0,False,False,1921,10,12
1921-10-12,Brazil,Aníbal Médicis Candiota,46.0,False,False,1921,10,12
1921-10-16,Argentina,Julio Libonatti,1.0,False,False,1921,10,16
1921-10-16,Argentina,Blas Saruppo,71.0,False,False,1921,10,16
1921-10-16,Argentina,Raúl Echeverría,76.0,False,False,1921,10,16
1921-10-23,Uruguay,Ángel Romano,1.0,False,False,1921,10,23
1921-10-23,Uruguay,Ángel Romano,8.0,False,False,1921,10,23
1921-10-23,Brazil,José Carlos Guimarães,53.0,False,False,1921,10,23
1921-10-30,Argentina,Julio Libonatti,57.0,False,False,1921,10,30
1922-09-17,Brazil,Altino Marcondes,9.0,False,False,1922,9,17
1922-09-17,Chile,Manuel Bravo Paredes,41.0,False,False,1922,9,17
1922-09-23,Uruguay,Juan Carlos Heguy,10.0,False,False,1922,9,23
1922-09-23,Uruguay,Antonio Urdinarán,19.0,False,True,1922,9,23
1922-09-24,Brazil,Amílcar Barbuy,14.0,False,False,1922,9,24
1922-09-24,Paraguay,Gerardo Rivas,71.0,False,False,1922,9,24
1922-09-28,Argentina,Angel Chiessa,10.0,False,False,1922,9,28
1922-09-28,Argentina,Julio Francia,36.0,False,False,1922,9,28
1922-09-28,Argentina,Julio Francia,41.0,False,False,1922,9,28
1922-09-28,Argentina,José Gaslini,75.0,False,False,1922,9,28
1922-10-05,Paraguay,Julio Ramírez,5.0,False,False,1922,10,5
1922-10-05,Paraguay,Ildefonso López,78.0,False,False,1922,10,5
1922-10-05,Paraguay,Luis Fretes,86.0,False,False,1922,10,5
1922-10-08,Uruguay,Felipe Buffoni,43.0,False,False,1922,10,8
1922-10-12,Paraguay,Carlos Elizeche,7.0,False,False,1922,10,12
1922-10-15,Brazil,Neco,42.0,False,False,1922,10,15
1922-10-15,Brazil,Amílcar Barbuy,86.0,False,True,1922,10,15
1922-10-18,Argentina,Julio Francia,63.0,False,False,1922,10,18
1922-10-18,Argentina,Julio Francia,79.0,False,True,1922,10,18
1922-10-22,Brazil,Neco,11.0,False,False,1922,10,22
1922-10-22,Brazil,Xavier Camargo,48.0,False,False,1922,10,22
1922-10-22,Brazil,Xavier Camargo,89.0,False,False,1922,10,22
1923-10-29,Paraguay,Gerardo Rivas,10.0,False,False,1923,10,29
1923-10-29,Argentina,Blas Saruppo,18.0,False,False,1923,10,29
1923-10-29,Paraguay,Agustín Zelada,49.0,False,False,1923,10,29
1923-10-29,Argentina,Vicente Aguirre,58.0,False,False,1923,10,29
1923-10-29,Paraguay,Luis Fretes,65.0,False,False,1923,10,29
1923-10-29,Argentina,Vicente Aguirre,77.0,False,False,1923,10,29
1923-10-29,Argentina,Vicente Aguirre,86.0,False,False,1923,10,29
1923-11-04,Uruguay,Héctor Scarone,11.0,False,False,1923,11,4
1923-11-04,Uruguay,Pedro Petrone,87.0,False,False,1923,11,4
1923-11-11,Paraguay,Ildefonso López,56.0,False,False,1923,11,11
1923-11-18,Argentina,Cesáreo Onzari,11.0,False,False,1923,11,18
1923-11-18,Brazil,Nilo Braga,15.0,False,False,1923,11,18
1923-11-18,Argentina,Blas Saruppo,76.0,False,False,1923,11,18
1923-11-25,Uruguay,Pedro Petrone,56.0,False,False,1923,11,25
1923-11-25,Brazil,Nilo Braga,59.0,False,False,1923,11,25
1923-11-25,Uruguay,José Cea,75.0,False,False,1923,11,25
1923-12-02,Uruguay,Pedro Petrone,28.0,False,False,1923,12,2
1923-12-02,Uruguay,Pascual Somma,88.0,False,False,1923,12,2
1924-05-25,Czechoslovakia,Rudolf Sloup,21.0,False,False,1924,5,25
1924-05-25,Czechoslovakia,Josef Sedláček,28.0,False,False,1924,5,25
1924-05-25,Czechoslovakia,Josef Sedláček,37.0,False,False,1924,5,25
1924-05-25,Turkey,Bekir Refet,63.0,False,False,1924,5,25
1924-05-25,Czechoslovakia,Jan Novák,64.0,False,False,1924,5,25
1924-05-25,Czechoslovakia,Josef Čapek,74.0,False,False,1924,5,25
1924-05-25,Turkey,Bekir Refet,82.0,False,False,1924,5,25
1924-05-25,Italy,Pedro Vallana,84.0,True,False,1924,5,25
1924-05-25,Switzerland,Paul Sturzenegger,2.0,False,False,1924,5,25
1924-05-25,Switzerland,Walter Dietrich,14.0,False,False,1924,5,25
1924-05-25,Switzerland,Max Abegglen,41.0,False,False,1924,5,25
1924-05-25,Switzerland,Paul Sturzenegger,43.0,False,False,1924,5,25
1924-05-25,Switzerland,Max Abegglen,50.0,False,False,1924,5,25
1924-05-25,Switzerland,Max Abegglen,58.0,False,False,1924,5,25
1924-05-25,Switzerland,Rudolf Ramseyer,63.0,False,True,1924,5,25
1924-05-25,Switzerland,Paul Sturzenegger,68.0,False,False,1924,5,25
1924-05-25,Switzerland,Paul Sturzenegger,85.0,False,False,1924,5,25
1924-05-25,United States,Andy Straden,15.0,False,True,1924,5,25
1924-05-26,Hungary,József Eisenhoffer,14.0,False,False,1924,5,26
1924-05-26,Hungary,Ferenc Hirzer,51.0,False,False,1924,5,26
1924-05-26,Hungary,Ferenc Hirzer,58.0,False,False,1924,5,26
1924-05-26,Hungary,Zoltán Opata,70.0,False,False,1924,5,26
1924-05-26,Hungary,Zoltán Opata,87.0,False,False,1924,5,26
1924-05-26,Uruguay,José Vidal,20.0,False,False,1924,5,26
1924-05-26,Uruguay,Héctor Scarone,23.0,False,False,1924,5,26
1924-05-26,Uruguay,Pedro Petrone,35.0,False,False,1924,5,26
1924-05-26,Uruguay,Pedro Cea,50.0,False,False,1924,5,26
1924-05-26,Uruguay,Ángel Romano,58.0,False,False,1924,5,26
1924-05-26,Uruguay,Pedro Petrone,61.0,False,False,1924,5,26
1924-05-26,Uruguay,Pedro Cea,80.0,False,False,1924,5,26
1924-05-27,France,Édouard Crut,17.0,False,False,1924,5,27
1924-05-27,France,Paul Nicolas,25.0,False,False,1924,5,27
1924-05-27,France,Édouard Crut,28.0,False,False,1924,5,27
1924-05-27,France,Paul Nicolas,50.0,False,False,1924,5,27
1924-05-27,France,Édouard Crut,55.0,False,False,1924,5,27
1924-05-27,France,Jean Boyer,71.0,False,False,1924,5,27
1924-05-27,France,Jean Boyer,87.0,False,False,1924,5,27
1924-05-27,Netherlands,Albert Hurgronje,8.0,False,False,1924,5,27
1924-05-27,Netherlands,Kees Pijl,32.0,False,False,1924,5,27
1924-05-27,Netherlands,Kees Pijl,52.0,False,False,1924,5,27
1924-05-27,Netherlands,Kees Pijl,66.0,False,False,1924,5,27
1924-05-27,Netherlands,Kees Pijl,68.0,False,False,1924,5,27
1924-05-27,Netherlands,Johannes de Natris,69.0,False,True,1924,5,27
1924-05-28,Republic of Ireland,Paddy Duncan,75.0,False,False,1924,5,28
1924-05-28,Czechoslovakia,Rudolf Sloup,21.0,False,True,1924,5,28
1924-05-28,Switzerland,Walter Dietrich,79.0,False,False,1924,5,28
1924-05-29,Egypt,Ibrahim Yakan,4.0,False,False,1924,5,29
1924-05-29,Egypt,Hussein Hegazi,40.0,False,False,1924,5,29
1924-05-29,Egypt,Ibrahim Yakan,58.0,False,False,1924,5,29
1924-05-29,Italy,Adolfo Baloncieri,20.0,False,False,1924,5,29
1924-05-29,Italy,Giuseppe Della Valle,38.0,False,False,1924,5,29
1924-05-29,Sweden,Rudolf Kock,8.0,False,False,1924,5,29
1924-05-29,Sweden,Sven Rydell,20.0,False,False,1924,5,29
1924-05-29,Sweden,Rudolf Kock,24.0,False,False,1924,5,29
1924-05-29,Sweden,Charles Brommesson,30.0,False,False,1924,5,29
1924-05-29,Sweden,Tore Keller,46.0,False,False,1924,5,29
1924-05-29,Sweden,Sven Rydell,61.0,False,False,1924,5,29
1924-05-29,Belgium,Henri Larnoe,67.0,False,False,1924,5,29
1924-05-29,Sweden,Rudolf Kock,77.0,False,False,1924,5,29
1924-05-29,Sweden,Sven Rydell,83.0,False,False,1924,5,29
1924-05-29,Uruguay,Pedro Petrone,10.0,False,False,1924,5,29
1924-05-29,Uruguay,Héctor Scarone,15.0,False,False,1924,5,29
1924-05-29,Uruguay,Pedro Petrone,44.0,False,False,1924,5,29
1924-05-30,Switzerland,Robert Pache,87.0,False,False,1924,5,30
1924-06-01,Uruguay,Héctor Scarone,2.0,False,False,1924,6,1
1924-06-01,France,Paul Nicolas,12.0,False,False,1924,6,1
1924-06-01,Uruguay,Héctor Scarone,24.0,False,False,1924,6,1
1924-06-01,Uruguay,Pedro Petrone,58.0,False,False,1924,6,1
1924-06-01,Uruguay,Pedro Petrone,68.0,False,False,1924,6,1
1924-06-01,Uruguay,Ángel Romano,83.0,False,False,1924,6,1
1924-06-01,Sweden,Per Kaufeldt,5.0,False,False,1924,6,1
1924-06-01,Sweden,Charles Brommesson,31.0,False,False,1924,6,1
1924-06-01,Sweden,Charles Brommesson,34.0,False,False,1924,6,1
1924-06-01,Sweden,Sven Rydell,49.0,False,False,1924,6,1
1924-06-01,Sweden,Per Kaufeldt,71.0,False,False,1924,6,1
1924-06-02,Netherlands,Ok Formenoy,7.0,False,False,1924,6,2
1924-06-02,Republic of Ireland,Frank Ghent,33.0,False,False,1924,6,2
1924-06-02,Netherlands,Ok Formenoy,104.0,False,False,1924,6,2
1924-06-02,Switzerland,Paul Sturzenegger,47.0,False,False,1924,6,2
1924-06-02,Italy,Giuseppe Della Valle,52.0,False,False,1924,6,2
1924-06-02,Switzerland,Max Abegglen,60.0,False,False,1924,6,2
1924-06-05,Switzerland,Max Abegglen,15.0,False,False,1924,6,5
1924-06-05,Sweden,Rudolf Kock,41.0,False,False,1924,6,5
1924-06-05,Switzerland,Max Abegglen,77.0,False,False,1924,6,5
1924-06-06,Netherlands,Cornelis Pijl,32.0,False,False,1924,6,6
1924-06-06,Uruguay,Pedro Cea,62.0,False,False,1924,6,6
1924-06-06,Uruguay,Héctor Scarone,81.0,False,True,1924,6,6
1924-06-08,Sweden,Per Kaufeldt,44.0,False,False,1924,6,8
1924-06-08,Netherlands,André le Fèvre,77.0,False,False,1924,6,8
1924-06-09,Sweden,Sven Rydell,34.0,False,False,1924,6,9
1924-06-09,Sweden,Evert Lundqvist,42.0,False,False,1924,6,9
1924-06-09,Netherlands,Ok Formenoy,43.0,False,True,1924,6,9
1924-06-09,Sweden,Sven Rydell,77.0,False,False,1924,6,9
1924-06-09,Uruguay,Pedro Petrone,9.0,False,False,1924,6,9
1924-06-09,Uruguay,Pedro Cea,65.0,False,False,1924,6,9
1924-06-09,Uruguay,Ángel Romano,82.0,False,False,1924,6,9
1924-10-19,Uruguay,Pedro Petrone,40.0,False,False,1924,10,19
1924-10-19,Uruguay,Pedro Petrone,53.0,False,False,1924,10,19
1924-10-19,Uruguay,Pedro Zingone,73.0,False,False,1924,10,19
1924-10-19,Uruguay,Ángel Romano,78.0,False,False,1924,10,19
1924-10-19,Uruguay,Pedro Petrone,88.0,False,False,1924,10,19
1924-10-25,Argentina,Gabino Sosa,5.0,False,False,1924,10,25
1924-10-25,Argentina,Juan Loyarte,78.0,False,False,1924,10,25
1924-10-26,Uruguay,Pedro Petrone,28.0,False,False,1924,10,26
1924-10-26,Uruguay,Ángel Romano,37.0,False,False,1924,10,26
1924-10-26,Uruguay,José Cea,53.0,False,False,1924,10,26
1924-10-26,Paraguay,Paisano Urbita Sosa,77.0,False,False,1924,10,26
1924-11-01,Chile,David Arellano,6.0,False,False,1924,11,1
1924-11-01,Paraguay,Ildefonso López,15.0,False,False,1924,11,1
1924-11-01,Paraguay,Ildefonso López,33.0,False,False,1924,11,1
1924-11-01,Paraguay,Gerardo Rivas,52.0,False,False,1924,11,1
1925-11-29,Argentina,Manuel Seoane,2.0,False,False,1925,11,29
1925-11-29,Argentina,Martin Sánchez,72.0,False,False,1925,11,29
1925-12-06,Brazil,Anfilogino Marques,16.0,False,False,1925,12,6
1925-12-06,Brazil,Arthur Friedenreich,18.0,False,False,1925,12,6
1925-12-06,Paraguay,Gerardo Rivas,25.0,False,False,1925,12,6
1925-12-06,Brazil,Severino Da Silva,30.0,False,False,1925,12,6
1925-12-06,Brazil,Severino Da Silva,52.0,False,False,1925,12,6
1925-12-06,Paraguay,Gerardo Rivas,55.0,False,False,1925,12,6
1925-12-06,Brazil,Nilo Braga,72.0,False,False,1925,12,6
1925-12-13,Brazil,Nilo Braga,22.0,False,False,1925,12,13
1925-12-13,Argentina,Manuel Seoane,41.0,False,False,1925,12,13
1925-12-13,Argentina,Manuel Seoane,48.0,False,False,1925,12,13
1925-12-13,Argentina,Alfredo Garasini,72.0,False,False,1925,12,13
1925-12-13,Argentina,Manuel Seoane,74.0,False,False,1925,12,13
1925-12-17,Brazil,Nilo Braga,30.0,False,False,1925,12,17
1925-12-17,Brazil,Severino Da Silva,57.0,False,False,1925,12,17
1925-12-17,Paraguay,Luis Fretes,58.0,False,False,1925,12,17
1925-12-17,Brazil,Severino Da Silva,61.0,False,False,1925,12,17
1925-12-20,Paraguay,Manuel Fleitas Solich,15.0,False,False,1925,12,20
1925-12-20,Argentina,Domingo Tarasconi,22.0,False,False,1925,12,20
1925-12-20,Argentina,Manuel Seoane,32.0,False,False,1925,12,20
1925-12-20,Argentina,Juan Carlos Irurieta,63.0,False,False,1925,12,20
1925-12-25,Brazil,Arthur Friedenreich,27.0,False,False,1925,12,25
1925-12-25,Brazil,Nilo Braga,30.0,False,False,1925,12,25
1925-12-25,Argentina,Antonio Cerroti,41.0,False,False,1925,12,25
1925-12-25,Argentina,Manuel Seoane,55.0,False,False,1925,12,25
1926-10-12,Chile,Manuel Ramírez,10.0,False,False,1926,10,12
1926-10-12,Chile,Guillermo Subiabre,14.0,False,False,1926,10,12
1926-10-12,Chile,David Arellano,15.0,False,False,1926,10,12
1926-10-12,Chile,David Arellano,41.0,False,False,1926,10,12
1926-10-12,Chile,Humberto Moreno,47.0,False,False,1926,10,12
1926-10-12,Bolivia,Teófilo Aguilar,62.0,False,False,1926,10,12
1926-10-12,Chile,David Arellano,80.0,False,False,1926,10,12
1926-10-12,Chile,David Arellano,84.0,False,False,1926,10,12
1926-10-16,Argentina,Roberto Cherro,9.0,False,False,1926,10,16
1926-10-16,Argentina,Roberto Cherro,19.0,False,False,1926,10,16
1926-10-16,Argentina,Gabino Sosa,31.0,False,False,1926,10,16
1926-10-16,Argentina,Benjamín Delgado,43.0,False,False,1926,10,16
1926-10-16,Argentina,Antonio de Miguel,74.0,False,False,1926,10,16
1926-10-17,Uruguay,René Borjas,22.0,False,False,1926,10,17
1926-10-17,Uruguay,Héctor Castro,32.0,False,False,1926,10,17
1926-10-17,Uruguay,Héctor Scarone,55.0,False,False,1926,10,17
1926-10-17,Chile,Guillermo Subiabre,65.0,False,True,1926,10,17
1926-10-20,Argentina,Gabino Sosa,11.0,False,False,1926,10,20
1926-10-20,Argentina,Roberto Cherro,16.0,False,False,1926,10,20
1926-10-20,Argentina,Gabino Sosa,32.0,False,False,1926,10,20
1926-10-20,Argentina,Benjamín Delgado,40.0,False,False,1926,10,20
1926-10-20,Argentina,Benjamín Delgado,42.0,False,False,1926,10,20
1926-10-20,Argentina,Antonio de Miguel,52.0,False,False,1926,10,20
1926-10-20,Argentina,Gabino Sosa,59.0,False,False,1926,10,20
1926-10-20,Argentina,Gabino Sosa,87.0,False,False,1926,10,20
1926-10-23,Bolivia,Carlos Soto,15.0,False,False,1926,10,23
1926-10-23,Paraguay,Ildefonso López,57.0,False,False,1926,10,23
1926-10-23,Paraguay,Ceferino Ramírez,68.0,False,False,1926,10,23
1926-10-23,Paraguay,Ceferino Ramírez,72.0,False,False,1926,10,23
1926-10-23,Paraguay,Pablo Ramírez,76.0,False,False,1926,10,23
1926-10-23,Paraguay,Ildefonso López,81.0,False,False,1926,10,23
1926-10-23,Paraguay,Ceferino Ramírez,88.0,False,False,1926,10,23
1926-10-24,Uruguay,René Borjas,22.0,False,False,1926,10,24
1926-10-24,Uruguay,Héctor Castro,73.0,False,False,1926,10,24
1926-10-28,Uruguay,Héctor Scarone,9.0,False,False,1926,10,28
1926-10-28,Uruguay,Héctor Scarone,12.0,False,False,1926,10,28
1926-10-28,Uruguay,Héctor Scarone,28.0,False,False,1926,10,28
1926-10-28,Uruguay,Héctor Scarone,39.0,False,False,1926,10,28
1926-10-28,Uruguay,Ángel Romano,67.0,False,False,1926,10,28
1926-10-28,Uruguay,Héctor Scarone,81.0,False,False,1926,10,28
1926-10-31,Chile,Guillermo Saavedra,25.0,False,False,1926,10,31
1926-10-31,Argentina,Domingo Tarasconi,87.0,False,False,1926,10,31
1926-11-01,Uruguay,Héctor Castro,16.0,False,False,1926,11,1
1926-11-01,Uruguay,Héctor Castro,23.0,False,False,1926,11,1
1926-11-01,Uruguay,Héctor Castro,32.0,False,False,1926,11,1
1926-11-01,Uruguay,Zoilo Saldombide,47.0,False,True,1926,11,1
1926-11-01,Paraguay,Manuel Fleitas Solich,58.0,False,True,1926,11,1
1926-11-01,Uruguay,Héctor Castro,72.0,False,False,1926,11,1
1926-11-01,Uruguay,Zoilo Saldombide,82.0,False,False,1926,11,1
1926-11-03,Chile,David Arellano,21.0,False,False,1926,11,3
1926-11-03,Paraguay,Luis Vargas Peña,40.0,False,False,1926,11,3
1926-11-03,Chile,Manuel Ramírez,42.0,False,False,1926,11,3
1926-11-03,Chile,David Arellano,64.0,False,False,1926,11,3
1926-11-03,Chile,David Arellano,71.0,False,False,1926,11,3
1926-11-03,Chile,Manuel Ramírez,82.0,False,False,1926,11,3
1927-10-30,Argentina,Segundo Luna,18.0,False,False,1927,10,30
1927-10-30,Argentina,Alfredo Carricaberry,20.0,False,False,1927,10,30
1927-10-30,Argentina,Humberto Recanatini,24.0,False,True,1927,10,30
1927-10-30,Argentina,Manuel Seoane,29.0,False,False,1927,10,30
1927-10-30,Argentina,Alfredo Carricaberry,36.0,False,False,1927,10,30
1927-10-30,Bolivia,Mario Alborta,42.0,False,False,1927,10,30
1927-10-30,Argentina,Segundo Luna,56.0,False,False,1927,10,30
1927-10-30,Argentina,Manuel Seoane,79.0,False,False,1927,10,30
1927-11-01,Uruguay,Daniel Ulloa,49.0,True,False,1927,11,1
1927-11-01,Uruguay,Antonio Sacco,52.0,False,False,1927,11,1
1927-11-01,Uruguay,Antonio Sacco,71.0,False,False,1927,11,1
1927-11-01,Uruguay,Héctor Castro,75.0,False,False,1927,11,1
1927-11-06,Uruguay,Pedro Petrone,18.0,False,False,1927,11,6
1927-11-06,Uruguay,Roberto Figueroa,19.0,False,False,1927,11,6
1927-11-06,Uruguay,Juan Arremón,43.0,False,False,1927,11,6
1927-11-06,Uruguay,Pedro Petrone,65.0,False,False,1927,11,6
1927-11-06,Uruguay,Roberto Figueroa,67.0,False,False,1927,11,6
1927-11-06,Uruguay,Héctor Castro,68.0,False,False,1927,11,6
1927-11-06,Uruguay,Roberto Figueroa,69.0,False,False,1927,11,6
1927-11-06,Uruguay,Pedro Petrone,81.0,False,False,1927,11,6
1927-11-06,Uruguay,Héctor Scarone,86.0,False,False,1927,11,6
1927-11-13,Bolivia,José Bustamante,13.0,False,False,1927,11,13
1927-11-13,Bolivia,José Bustamante,14.0,False,False,1927,11,13
1927-11-13,Peru,Demetrio Neyra,31.0,False,False,1927,11,13
1927-11-13,Peru,Jorge Sarmiento,41.0,False,False,1927,11,13
1927-11-13,Peru,Alberto Montellanos,43.0,False,False,1927,11,13
1927-11-20,Uruguay,Héctor Scarone,33.0,False,False,1927,11,20
1927-11-20,Argentina,Humberto Recanatini,56.0,False,True,1927,11,20
1927-11-20,Argentina,Segundo Luna,70.0,False,False,1927,11,20
1927-11-20,Uruguay,Héctor Scarone,79.0,False,False,1927,11,20
1927-11-20,Argentina,Adhemar Canavesi,85.0,True,False,1927,11,20
1927-11-27,Argentina,Manuel Ferreira,1.0,False,False,1927,11,27
1927-11-27,Peru,Alejandro Villanueva,3.0,False,False,1927,11,27
1927-11-27,Argentina,Juan Maglio,22.0,False,False,1927,11,27
1927-11-27,Argentina,Juan Maglio,25.0,False,False,1927,11,27
1927-11-27,Argentina,Manuel Ferreira,30.0,False,False,1927,11,27
1927-11-27,Argentina,Alfredo Carricaberry,38.0,False,False,1927,11,27
1928-05-27,Belgium,Raymond Braine,9.0,False,False,1928,5,27
1928-05-27,Belgium,Louis Versijp,20.0,False,False,1928,5,27
1928-05-27,Belgium,Jacques Moeschal,23.0,False,False,1928,5,27
1928-05-27,Luxembourg,Guillaume Schutz,31.0,False,False,1928,5,27
1928-05-27,Luxembourg,Jean-Pierre Weisgerber,42.0,False,False,1928,5,27
1928-05-27,Luxembourg,Robert Theissen,44.0,False,False,1928,5,27
1928-05-27,Belgium,Jacques Moeschal,67.0,False,False,1928,5,27
1928-05-27,Belgium,Raymond Braine,72.0,False,False,1928,5,27
1928-05-27,Chile,Guillermo Saavedra,14.0,False,False,1928,5,27
1928-05-27,Chile,Alejandro Carbonell,30.0,False,False,1928,5,27
1928-05-27,Portugal,Vítor Silva,38.0,False,False,1928,5,27
1928-05-27,Portugal,Pepe Soares,40.0,False,False,1928,5,27
1928-05-27,Portugal,Pepe Soares,50.0,False,False,1928,5,27
1928-05-27,Portugal,Valdemar Mota,63.0,False,False,1928,5,27
1928-05-28,Egypt,Ali El-Hassany,20.0,False,True,1928,5,28
1928-05-28,Egypt,Ali Mohamed Riad,27.0,False,False,1928,5,28
1928-05-28,Egypt,Mahmoud Mokhtar El-Tetsh,46.0,False,False,1928,5,28
